part_num,name,part_cat_id,part_material
01648pr0001,"Animal Body Part, Goat Head 1 x 2 with Black Eyes and Nose Print",75,Plastic
01936,Technic Turntable 5 x 5 Top with 5 Pin Holes,26,Plastic
01937,Technic Turntable 5 x 5 Base with 4 Pin Holes,26,Plastic
0901,Baseplate 16 x 30 with Set 080 Yellow House Print,1,Plastic
0902,Baseplate 16 x 24 with Set 080 Small White House Print,1,Plastic
0903,Baseplate 16 x 24 with Set 080 Red House Print,1,Plastic
0904,Baseplate 16 x 24 with Set 080 Large White House Print,1,Plastic
1,Homemaker Bookcase/Cupboard 2 x 4 x 4,7,Plastic
10000,Duplo Animal Brick 2 x 2 Elephant Head,4,Plastic
10039,Pullback Motor 8 x 4 x 2/3,44,Plastic
100728,Flag 8 x 3 Wave with Blue Lion on Yellow Background Print,38,Plastic
100731,Flag 8 x 5 Wave with Yellow Lion Head on Blue Background Print,38,Plastic
1011A,Modulex Tile 1 x 1 with No Lining,66,Plastic
1011Apr0001,Modulex Tile 1 x 1 with Black 'A' Print with No Lining,66,Plastic
1011Apr0002,Modulex Tile 1 x 1 with Black 'B' Print with No Lining,66,Plastic
1011Apr0003,Modulex Tile 1 x 1 with Black 'C' Print with No Lining,66,Plastic
1011Apr0004,Modulex Tile 1 x 1 with Black 'D' Print with No Lining,66,Plastic
1011Apr0005,Modulex Tile 1 x 1 with Black 'E' Print with No Lining,66,Plastic
1011Apr0006,Modulex Tile 1 x 1 with Black 'F' Print with No Lining,66,Plastic
1011Apr0007,Modulex Tile 1 x 1 with Black 'G' Print with No Lining,66,Plastic
1011Apr0008,Modulex Tile 1 x 1 with Black 'H' Print with No Lining,66,Plastic
1011Apr0009,Modulex Tile 1 x 1 with Black 'I' Print with No Lining,66,Plastic
1011Apr0010,Modulex Tile 1 x 1 with Black 'J' Print with No Lining,66,Plastic
1011Apr0011,Modulex Tile 1 x 1 with Black 'K' Print with No Lining,66,Plastic
1011Apr0012,Modulex Tile 1 x 1 with Black 'L' Print with No Lining,66,Plastic
1011Apr0013,Modulex Tile 1 x 1 with Black 'M/W' Print with No Lining,66,Plastic
1011Apr0014,Modulex Tile 1 x 1 with Black 'N' Print with No Lining,66,Plastic
1011Apr0015,Modulex Tile 1 x 1 with Black 'O' Print with No Lining,66,Plastic
1011Apr0016,Modulex Tile 1 x 1 with Black 'P' Print with No Lining,66,Plastic
1011Apr0017,Modulex Tile 1 x 1 with Black 'Q' Print with No Lining,66,Plastic
1011Apr0018,Modulex Tile 1 x 1 with Black 'R' Print with No Lining,66,Plastic
1011Apr0019,Modulex Tile 1 x 1 with Black 'S' Print with No Lining,66,Plastic
1011Apr0020,Modulex Tile 1 x 1 with Black 'T' Print with No Lining,66,Plastic
1011Apr0021,Modulex Tile 1 x 1 with Black 'U' Print with No Lining,66,Plastic
1011Apr0022,Modulex Tile 1 x 1 with Black 'V' Print with No Lining,66,Plastic
1011Apr0023,Modulex Tile 1 x 1 with Black 'X' Print with No Lining,66,Plastic
1011Apr0024,Modulex Tile 1 x 1 with Black 'Y' Print with No Lining,66,Plastic
1011Apr0025,Modulex Tile 1 x 1 with Black 'Z' Print with No Lining,66,Plastic
1011Apr0026,Modulex Tile 1 x 1 with Black 'Ä' Print with No Lining,66,Plastic
1011Apr0027,Modulex Tile 1 x 1 with Black 'Å' Print with No Lining,66,Plastic
1011Apr0028,Modulex Tile 1 x 1 with Black 'Æ' Print with No Lining,66,Plastic
1011Apr0029,Modulex Tile 1 x 1 with Black 'Ö' Print with No Lining,66,Plastic
1011Apr0030,Modulex Tile 1 x 1 with Black '0' Print with No Lining,66,Plastic
1011Apr0031,Modulex Tile 1 x 1 with Black '1' Print with No Lining,66,Plastic
1011Apr0032,Modulex Tile 1 x 1 with Black '2' Print with No Lining,66,Plastic
1011Apr0033,Modulex Tile 1 x 1 with Black '3' Print with No Lining,66,Plastic
1011Apr0034,Modulex Tile 1 x 1 with Black '4' Print with No Lining,66,Plastic
1011Apr0035,Modulex Tile 1 x 1 with Black '5' Print with No Lining,66,Plastic
1011Apr0036,Modulex Tile 1 x 1 with Black '6/9' Print with No Lining,66,Plastic
1011Apr0037,Modulex Tile 1 x 1 with Black '7' Print with No Lining,66,Plastic
1011Apr0038,Modulex Tile 1 x 1 with Black '8' Print with No Lining,66,Plastic
1011Apr0039,Modulex Tile 1 x 1 with Black 'Ø' Print with No Lining,66,Plastic
1011Apr0040,Modulex Tile 1 x 1 with Black 'Ü' Print with No Lining,66,Plastic
1011Apr0041,Modulex Tile 1 x 1 with Thin Red '0' Print with No Lining,66,Plastic
1011Apr0042,Modulex Tile 1 x 1 with Thin Red '1' Print with No Lining,66,Plastic
1011Apr0043,Modulex Tile 1 x 1 with Thin Red '2' Print with No Lining,66,Plastic
1011Apr0044,Modulex Tile 1 x 1 with Thin Red '3' Print with No Lining,66,Plastic
1011Apr0045,Modulex Tile 1 x 1 with Thin Red '4' Print with No Lining,66,Plastic
1011Apr0046,Modulex Tile 1 x 1 with Thin Red '5' Print with No Lining,66,Plastic
1011Apr0047,Modulex Tile 1 x 1 with Thin Red '6' Print with No Lining,66,Plastic
1011Apr0048,Modulex Tile 1 x 1 with Thin Red '7' Print with No Lining,66,Plastic
1011Apr0049,Modulex Tile 1 x 1 with Thin Red '8' Print with No Lining,66,Plastic
1011Apr0050,Modulex Tile 1 x 1 with Thin Red '9' Print with No Lining,66,Plastic
1011Apr0051,Modulex Tile 1 x 1 with Red '0' Print with No Lining,66,Plastic
1011Apr0052,Modulex Tile 1 x 1 with Red '1' Print with No Lining,66,Plastic
1011Apr0053,Modulex Tile 1 x 1 with Red '2' Print with No Lining,66,Plastic
1011Apr0054,Modulex Tile 1 x 1 with Red '3' Print with No Lining,66,Plastic
1011Apr0055,Modulex Tile 1 x 1 with Red '4' Print with No Lining,66,Plastic
1011Apr0056,Modulex Tile 1 x 1 with Red '5' Print with No Lining,66,Plastic
1011Apr0057,Modulex Tile 1 x 1 with Red '6/9' Print with No Lining,66,Plastic
1011Apr0058,Modulex Tile 1 x 1 with Red '7' Print with No Lining,66,Plastic
1011Apr0059,Modulex Tile 1 x 1 with Red '8' Print with No Lining,66,Plastic
1011Apr0060,Modulex Tile 1 x 1 with White '0' Print with No Lining,66,Plastic
1011Apr0061,Modulex Tile 1 x 1 with White '1' Print with No Lining,66,Plastic
1011Apr0062,Modulex Tile 1 x 1 with White '2' Print with No Lining,66,Plastic
1011Apr0063,Modulex Tile 1 x 1 with White '3' Print with No Lining,66,Plastic
1011Apr0064,Modulex Tile 1 x 1 with White '4' Print with No Lining,66,Plastic
1011Apr0065,Modulex Tile 1 x 1 with White '5' Print with No Lining,66,Plastic
1011Apr0066,Modulex Tile 1 x 1 with White '6/9' Print with No Lining,66,Plastic
1011Apr0067,Modulex Tile 1 x 1 with White '7' Print with No Lining,66,Plastic
1011Apr0068,Modulex Tile 1 x 1 with White '8' Print with No Lining,66,Plastic
1011Apr0069,Modulex Tile 1 x 1 with Thin Dark Grey '½' Print with No Lining,66,Plastic
1011Apr0070,Modulex Tile 1 x 1 with Thin Dark Grey '0' Print with No Lining,66,Plastic
1011Apr0071,Modulex Tile 1 x 1 with Thin Dark Grey '1' Print with No Lining,66,Plastic
1011Apr0072,Modulex Tile 1 x 1 with Thin Dark Grey '2' Print with No Lining,66,Plastic
1011Apr0073,Modulex Tile 1 x 1 with Thin Dark Grey '3' Print with No Lining,66,Plastic
1011Apr0074,Modulex Tile 1 x 1 with Thin Dark Grey '4' Print with No Lining,66,Plastic
1011Apr0075,Modulex Tile 1 x 1 with Thin Dark Grey '5' Print with No Lining,66,Plastic
1011Apr0076,Modulex Tile 1 x 1 with Thin Dark Grey '6' Print with No Lining,66,Plastic
1011Apr0077,Modulex Tile 1 x 1 with Thin Dark Grey '7' Print with No Lining,66,Plastic
1011Apr0078,Modulex Tile 1 x 1 with Thin Dark Grey '8' Print with No Lining,66,Plastic
1011Apr0079,Modulex Tile 1 x 1 with Thin Dark Grey '9' Print with No Lining,66,Plastic
1011Apr0080,Modulex Tile 1 x 1 with Thin Dark Grey 'A' Print with No Lining,66,Plastic
1011Apr0081,Modulex Tile 1 x 1 with Thin Dark Grey 'B' Print with No Lining,66,Plastic
1011Apr0082,Modulex Tile 1 x 1 with Thin Dark Grey 'C' Print with No Lining,66,Plastic
1011Apr0083,Modulex Tile 1 x 1 with Thin Dark Grey 'D' Print with No Lining,66,Plastic
1011Apr0084,Modulex Tile 1 x 1 with Thin Dark Grey 'E' Print with No Lining,66,Plastic
1011Apr0085,Modulex Tile 1 x 1 with Thin Dark Grey 'F' Print with No Lining,66,Plastic
1011Apr0086,Modulex Tile 1 x 1 with Thin Dark Grey 'G' Print with No Lining,66,Plastic
1011Apr0087,Modulex Tile 1 x 1 with Thin Dark Grey 'H' Print with No Lining,66,Plastic
1011Apr0088,Modulex Tile 1 x 1 with Thin Dark Grey 'I' Print with No Lining,66,Plastic
1011Apr0089,Modulex Tile 1 x 1 with Thin Dark Grey 'J' Print with No Lining,66,Plastic
1011Apr0090,Modulex Tile 1 x 1 with Thin Dark Grey 'K' Print with No Lining,66,Plastic
1011Apr0091,Modulex Tile 1 x 1 with Thin Dark Grey 'L' Print with No Lining,66,Plastic
1011Apr0092,Modulex Tile 1 x 1 with Thin Dark Grey 'M/W' Print with No Lining,66,Plastic
1011Apr0093,Modulex Tile 1 x 1 with Thin Dark Grey 'N' Print with No Lining,66,Plastic
1011Apr0094,Modulex Tile 1 x 1 with Thin Dark Grey 'O' Print with No Lining,66,Plastic
1011Apr0095,Modulex Tile 1 x 1 with Thin Dark Grey 'P' Print with No Lining,66,Plastic
1011Apr0096,Modulex Tile 1 x 1 with Thin Dark Grey 'Q' Print with No Lining,66,Plastic
1011Apr0097,Modulex Tile 1 x 1 with Thin Dark Grey 'R' Print with No Lining,66,Plastic
1011Apr0098,Modulex Tile 1 x 1 with Thin Dark Grey 'S' Print with No Lining,66,Plastic
1011Apr0099,Modulex Tile 1 x 1 with Thin Dark Grey 'T' Print with No Lining,66,Plastic
1011Apr0100,Modulex Tile 1 x 1 with Thin Dark Grey 'U' Print with No Lining,66,Plastic
1011Apr0101,Modulex Tile 1 x 1 with Thin Dark Grey 'V' Print with No Lining,66,Plastic
1011Apr0102,Modulex Tile 1 x 1 with Thin Dark Grey 'X' Print with No Lining,66,Plastic
1011Apr0103,Modulex Tile 1 x 1 with Thin Dark Grey 'Y' Print with No Lining,66,Plastic
1011Apr0104,Modulex Tile 1 x 1 with Thin Dark Grey 'Z' Print with No Lining,66,Plastic
1011Apr0105,Modulex Tile 1 x 1 with Black Dot / Circle Outline Print with No Lining,66,Plastic
1011Apr0106,Modulex Tile 1 x 1 with Black Circle Outline Print with No Lining,66,Plastic
1011Apr0107,Modulex Tile 1 x 1 with Black Diamond Print with No Lining,66,Plastic
1011Apr0108,Modulex Tile 1 x 1 with Black Diamond Print with No Lining,66,Plastic
1011Apr0109,Modulex Tile 1 x 1 with Black Diagonal Cross Print with No Lining,66,Plastic
1011Apr0110,Modulex Tile 1 x 1 with Black Cross/Square Print with No Lining,66,Plastic
1011Apr0111,Modulex Tile 1 x 1 with Black Square Print with No Lining,66,Plastic
1011Apr0112,Modulex Tile 1 x 1 with Black Square Print with No Lining,66,Plastic
1011Apr0113,"Modulex Tile 1 x 1 with Blue Square, Cross Print with No Lining",66,Plastic
1011Apr0114,"Modulex Tile 1 x 1 with Brown Square, Circle Print with No Lining",66,Plastic
1011Apr0115,"Modulex Tile 1 x 1 with Dark Brown Square, Diagonal Print with No Lining",66,Plastic
1011Apr0116,"Modulex Tile 1 x 1 with Gray Square, Cross Print with No Lining",66,Plastic
1011Apr0117,"Modulex Tile 1 x 1 with Green Square, Circle Crossed Print with No Lining",66,Plastic
1011Apr0118,"Modulex Tile 1 x 1 with Orange Square, Diamond Print with No Lining",66,Plastic
1011Apr0119,"Modulex Tile 1 x 1 with Red Square, Star Print with No Lining",66,Plastic
1011Apr0120,"Modulex Tile 1 x 1 with Yellow Square, 2 Squares Print with No Lining",66,Plastic
1011Apr0121,Modulex Tile 1 x 1 with Thin Red '1/2' Print with No Lining,66,Plastic
1011Apr0122,Modulex Tile 1 x 1 with Black Thin 'C' Print with No Lining,66,Plastic
1011Apr0123,Modulex Tile 1 x 1 with Black Thin 'E' Print with No Lining,66,Plastic
1011Apr0124,Modulex Tile 1 x 1 with Black Thin 'P' Print with No Lining,66,Plastic
1011B,Modulex Tile 1 x 1 with Black Lining on and Sides Only,66,Plastic
1011Bpr0001,"Modulex Tile 1 x 1 with Black '0' print, Black Lining on Sides Only",66,Plastic
1011Bpr0002,"Modulex Tile 1 x 1 with Black '1' print, Black Lining on Sides Only",66,Plastic
1011Bpr0003,"Modulex Tile 1 x 1 with Black '2' print, Black Lining on Sides Only",66,Plastic
1011Bpr0004,"Modulex Tile 1 x 1 with Black '3' print, Black Lining on Sides Only",66,Plastic
1011Bpr0005,"Modulex Tile 1 x 1 with Black '4' print, Black Lining on Sides Only",66,Plastic
1011Bpr0006,"Modulex Tile 1 x 1 with Black '5' print, Black Lining on Sides Only",66,Plastic
1011Bpr0007,"Modulex Tile 1 x 1 with Black '6/9' print, Black Lining on Sides Only",66,Plastic
1011Bpr0008,"Modulex Tile 1 x 1 with Black '7' print, Black Lining on Sides Only",66,Plastic
1011Bpr0009,"Modulex Tile 1 x 1 with Black '8' print, Black Lining on Sides Only",66,Plastic
1011Bpr0010,"Modulex Tile 1 x 1 with Black 'A' print, Black Lining on Sides Only",66,Plastic
1011Bpr0011,"Modulex Tile 1 x 1 with Black 'B' print, Black Lining on Sides Only",66,Plastic
1011Bpr0012,"Modulex Tile 1 x 1 with Black 'C' print, Black Lining on Sides Only",66,Plastic
1011Bpr0013,"Modulex Tile 1 x 1 with Black 'D' print, Black Lining on Sides Only",66,Plastic
1011Bpr0014,"Modulex Tile 1 x 1 with Black 'E' print, Black Lining on Sides Only",66,Plastic
1011Bpr0015,"Modulex Tile 1 x 1 with Black 'F' print, Black Lining on Sides Only",66,Plastic
1011Bpr0016,"Modulex Tile 1 x 1 with Black 'G' print, Black Lining on Sides Only",66,Plastic
1011Bpr0017,"Modulex Tile 1 x 1 with Black 'H' print, Black Lining on Sides Only",66,Plastic
1011Bpr0018,"Modulex Tile 1 x 1 with Black 'I' print, Black Lining on Sides Only",66,Plastic
1011Bpr0019,"Modulex Tile 1 x 1 with Black 'J' print, Black Lining on Sides Only",66,Plastic
1011Bpr0020,"Modulex Tile 1 x 1 with Black 'K' print, Black Lining on Sides Only",66,Plastic
1011Bpr0021,"Modulex Tile 1 x 1 with Black 'L' print, Black Lining on Sides Only",66,Plastic
1011Bpr0022,"Modulex Tile 1 x 1 with Black 'M/W' print, Black Lining on Sides Only",66,Plastic
1011Bpr0023,"Modulex Tile 1 x 1 with Black 'N' print, Black Lining on Sides Only",66,Plastic
1011Bpr0024,"Modulex Tile 1 x 1 with Black 'O' print, Black Lining on Sides Only",66,Plastic
1011Bpr0025,"Modulex Tile 1 x 1 with Black 'P' print, Black Lining on Sides Only",66,Plastic
1011Bpr0026,"Modulex Tile 1 x 1 with Black 'Q' print, Black Lining on Sides Only",66,Plastic
1011Bpr0027,"Modulex Tile 1 x 1 with Black 'R' print, Black Lining on Sides Only",66,Plastic
1011Bpr0028,"Modulex Tile 1 x 1 with Black 'S' print, Black Lining on Sides Only",66,Plastic
1011Bpr0029,"Modulex Tile 1 x 1 with Black 'T' print, Black Lining on Sides Only",66,Plastic
1011Bpr0030,"Modulex Tile 1 x 1 with Black 'U' print, Black Lining on Sides Only",66,Plastic
1011Bpr0031,"Modulex Tile 1 x 1 with Black 'V' print, Black Lining on Sides Only",66,Plastic
1011Bpr0032,"Modulex Tile 1 x 1 with Black 'X' print, Black Lining on Sides Only",66,Plastic
1011Bpr0033,"Modulex Tile 1 x 1 with Black 'Y' print, Black Lining on Sides Only",66,Plastic
1011Bpr0034,"Modulex Tile 1 x 1 with Black 'Z' print, Black Lining on Sides Only",66,Plastic
1011Bpr0035,"Modulex Tile 1 x 1 with Black 'Ø' print, Black Lining on Sides Only",66,Plastic
1011Bpr0036,"Modulex Tile 1 x 1 with Black '+' print, Black Lining on Sides Only",66,Plastic
1011Bpr0037,"Modulex Tile 1 x 1 with Black '=' print, Black Lining on Sides Only",66,Plastic
1011Bpr0038,"Modulex Tile 1 x 1 with Black 'Å' print, without Internal Supports",66,Plastic
1011C,Modulex Tile 1 x 1 with Black Lining on Top and Sides,66,Plastic
1011Cpr0001,Modulex Tile 1 x 1 with A print - Black Lining on Top and Sides,66,Plastic
1011Cpr0002,Modulex Tile 1 x 1 with B print - Black Lining on Top and Sides,66,Plastic
1011Cpr0003,Modulex Tile 1 x 1 with C print - Black Lining on Top and Sides,66,Plastic
1011Cpr0004,Modulex Tile 1 x 1 with D print - Black Lining on Top and Sides,66,Plastic
1011Cpr0005,Modulex Tile 1 x 1 with E print - Black Lining on Top and Sides,66,Plastic
1011Cpr0006,Modulex Tile 1 x 1 with F print - Black Lining on Top and Sides,66,Plastic
1011Cpr0007,Modulex Tile 1 x 1 with G print - Black Lining on Top and Sides,66,Plastic
1011Cpr0008,Modulex Tile 1 x 1 with H print - Black Lining on Top and Sides,66,Plastic
1011Cpr0009,Modulex Tile 1 x 1 with I print - Black Lining on Top and Sides,66,Plastic
1011Cpr0010,Modulex Tile 1 x 1 with J print - Black Lining on Top and Sides,66,Plastic
1011Cpr0011,Modulex Tile 1 x 1 with K print - Black Lining on Top and Sides,66,Plastic
1011Cpr0012,Modulex Tile 1 x 1 with L print - Black Lining on Top and Sides,66,Plastic
1011Cpr0013,Modulex Tile 1 x 1 with M/W print - Black Lining on Top and Sides,66,Plastic
1011Cpr0014,Modulex Tile 1 x 1 with N print - Black Lining on Top and Sides,66,Plastic
1011Cpr0015,Modulex Tile 1 x 1 with O print - Black Lining on Top and Sides,66,Plastic
1011Cpr0016,Modulex Tile 1 x 1 with P print - Black Lining on Top and Sides,66,Plastic
1011Cpr0017,Modulex Tile 1 x 1 with Q print - Black Lining on Top and Sides,66,Plastic
1011Cpr0018,Modulex Tile 1 x 1 with R print - Black Lining on Top and Sides,66,Plastic
1011Cpr0019,Modulex Tile 1 x 1 with S print - Black Lining on Top and Sides,66,Plastic
1011Cpr0020,Modulex Tile 1 x 1 with T print - Black Lining on Top and Sides,66,Plastic
1011Cpr0021,Modulex Tile 1 x 1 with U print - Black Lining on Top and Sides,66,Plastic
1011Cpr0022,Modulex Tile 1 x 1 with V print - Black Lining on Top and Sides,66,Plastic
1011Cpr0023,Modulex Tile 1 x 1 with X print - Black Lining on Top and Sides,66,Plastic
1011Cpr0024,Modulex Tile 1 x 1 with Y print - Black Lining on Top and Sides,66,Plastic
1011Cpr0025,Modulex Tile 1 x 1 with Z print - Black Lining on Top and Sides,66,Plastic
1011Cpr0027,Modulex Tile 1 x 1 with Å print - Black Lining on Top and Sides,66,Plastic
1011Cpr0028,Modulex Tile 1 x 1 with Ä print - Black Lining on Top and Sides,66,Plastic
1011Cpr0029,Modulex Tile 1 x 1 with Ö print - Black Lining on Top and Sides,66,Plastic
1011Cpr0030,Modulex Tile 1 x 1 with '0' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0031,Modulex Tile 1 x 1 with '1' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0032,Modulex Tile 1 x 1 with '2' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0033,Modulex Tile 1 x 1 with '3' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0034,Modulex Tile 1 x 1 with '4' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0035,Modulex Tile 1 x 1 with '5' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0036,Modulex Tile 1 x 1 with '6/9' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0037,Modulex Tile 1 x 1 with '7' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0038,Modulex Tile 1 x 1 with '8' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0039,Modulex Tile 1 x 1 with '÷' print - Black Lining on Top and Sides,66,Plastic
1011Cpr0040,Modulex Tile 1 x 1 with ':' print - Black Lining on Top and Sides,66,Plastic
1011D,Modulex Tile 1 x 1 with Slot for Line,66,Plastic
1012,Modulex Tile 2 x 12 without Internal Supports,66,Plastic
1012pr0001,Modulex Tile 2 x 12 with Black 'Montag' print,66,Plastic
1012pr0002,Modulex Tile 2 x 12 with Black 'Dienstag' print,66,Plastic
1012pr0003,Modulex Tile 2 x 12 with Black 'Mittwoch' print,66,Plastic
1012pr0004,Modulex Tile 2 x 12 with Black 'Donnerstag' print,66,Plastic
1012pr0005,Modulex Tile 2 x 12 with Black 'Freitag' print,66,Plastic
101349,"Duplo Light Brick 2 x 2 with White Button, Yellow Light",4,Plastic
101645,"FLAT TILE 1X1, NO. 287",19,Plastic
101651,"FLAT TILE 1X1, NO. 282",19,Plastic
101652,"FLAT TILE 1X1, NO. 283",19,Plastic
101653,"FLAT TILE 1X1, NO. 284",19,Plastic
101654,"FLAT TILE 1X1, NO. 285",19,Plastic
101655,"FLAT TILE 1X1, NO. 286",19,Plastic
10178,Rock 1 x 2 Crystal Stepped,33,Plastic
10178pr0001,Rock 1 x 2 Crystal Stepped with Dark Green Swamp Gas Print,33,Plastic
10178pr0002,Rock 1 x 2 Crystal Stepped with Gold Egyptian Eye of Horus Print,33,Plastic
10178pr0003,Rock 1 x 2 Crystal Stepped with Black Wolf Print [aka Moonstone],33,Plastic
10178pr0004,Rock 1 x 2 Crystal Stepped with Black Bat Print,33,Plastic
10178pr0005,Rock 1 x 2 Crystal Stepped with Black Zombie Print,33,Plastic
10178pr0006,Rock 1 x 2 Crystal Stepped with White Lightning Print,33,Plastic
10178pr0007,Rock 1 x 2 Crystal Stepped with White Ghost Moonstone Print,33,Plastic
10178pr0008,Rock 1 x 2 Crystal Stepped with Mosquito Print,33,Plastic
10201,Bracket 1 x 2 - 1 x 4 [Rounded Corners],9,Plastic
10202,Tile 6 x 6 with Bottom Tubes,19,Plastic
10202pr0002,Tile 6 x 6 with Bottom Tubes with Bus Half and 'TIME' Print,19,Plastic
10202pr0003,Tile 6 x 6 with Bottom Tubes with Bus Half and 'IT'S FRITTER' Print,19,Plastic
10202pr0004,"Tile 6 x 6 with Bottom Tubes with Incredibles '18% Approval Rating', Red Arrow print",19,Plastic
10202pr0005,Tile 6 x 6 with Bottom Tubes with Roof Tiles print,19,Plastic
10202pr0006,"Tile 6 x 6 with Bottom Tubes with Soccer Field, Side Line print",19,Plastic
10202pr0007,"Tile 6 x 6 with Bottom Tubes with Soccer Field, Center print",19,Plastic
10202pr0008,Tile 6 x 6 with Bottom Tubes with King Boo Face Print,19,Plastic
10202pr0009,"Tile 6 x 6 with Bottom Tubes with ""PLAYDAY"" Music Sheet print",19,Plastic
10202pr0010,"Tile 6 x 6 with Bottom Tubes with 'Welcome Harry, To Diagon Alley', LEGO Logo, and 'Harry Potter' Print",19,Plastic
10202pr0011,Tile 6 x 6 with Bottom Tubes with 'Soap Suds' and 'Cleans it all' Print,19,Plastic
10202pr0012,Tile 6 x 6 with Bottom Tubes with Washing Machine and Female Minifigure Print,19,Plastic
10202pr0013,"Tile 6 x 6 with Bottom Tubes with 'USA', American Flag print",19,Plastic
10202pr0014,Tile 6 x 6 with Bottom Tubes with 'NASA Discovery' print,19,Plastic
10202pr0015,"Tile 6 x 6 with Bottom Tubes with Black/Lavender Eyes, Black Mouth, Dark Purple Tongue, White Fangs print",19,Plastic
10202pr0016,Tile 6 x 6 with Black Spider Webs print,19,Plastic
10202pr0017,Tile 6 x 6 with Queen of Hearts Playing Card print,19,Plastic
10202pr0018,"Tile 6 x 6 with Bottom Tubes, Red 'Time-Zero Supercolor' and Black 'SX-70 Land Film' Print",19,Plastic
10202pr0021,"Tile 6 x 6 with Gold 'ENDURANCE', Stats print",19,Plastic
10202pr0022,Tile 6 x 6 with Retro Arcade Game print,19,Plastic
10202pr9998,Tile 6 x 6 with Gold Stylish 'G' print,19,Plastic
10202pr9999,"Tile 6 x 6 with Bottom Tubes with King Boo Face, Dark Pink Tongue Print",19,Plastic
1021A,Modulex Tile 1 x 2 without Internal Support,66,Plastic
1021Apr0001,"Modulex Tile 1 x 2 with White 'f' print, without Internal Supports",66,Plastic
1021Apr0002,"Modulex Tile 1 x 2 with White 'i' print, without Internal Supports",66,Plastic
1021Apr0003,"Modulex Tile 1 x 2 with White 'j' print, without Internal Supports",66,Plastic
1021Apr0004,"Modulex Tile 1 x 2 with White 'r' print, without Internal Supports",66,Plastic
1021Apr0005,"Modulex Tile 1 x 2 with White 't' print, without Internal Supports",66,Plastic
1021Apr0006,"Modulex Tile 1 x 2 with White 'I' print, without Internal Supports",66,Plastic
1021Apr0007,"Modulex Tile 1 x 2 with White ',' print, without Internal Supports",66,Plastic
1021Apr0008,"Modulex Tile 1 x 2 with White '/' print, without Internal Supports",66,Plastic
1021Apr0009,"Modulex Tile 1 x 2 with White '.' print, without Internal Supports",66,Plastic
1021Apr0010,"Modulex Tile 1 x 2 with White ':' print, without Internal Supports",66,Plastic
1021Apr0011,"Modulex Tile 1 x 2 with White '(' or ')' print, without Internal Supports",66,Plastic
1021Apr0012,"Modulex Tile 1 x 2 with Red '0' print, without Internal Supports",66,Plastic
1021Apr0013,"Modulex Tile 1 x 2 with Red '1' print, without Internal Supports",66,Plastic
1021Apr0014,"Modulex Tile 1 x 2 with Red '2' print, without Internal Supports",66,Plastic
1021Apr0015,"Modulex Tile 1 x 2 with Red '3' print, without Internal Supports",66,Plastic
1021Apr0016,"Modulex Tile 1 x 2 with Red '4' print, without Internal Supports",66,Plastic
1021Apr0017,"Modulex Tile 1 x 2 with Red '5' print, without Internal Supports",66,Plastic
1021Apr0018,"Modulex Tile 1 x 2 with Red '6/9' print, without Internal Supports",66,Plastic
1021Apr0019,"Modulex Tile 1 x 2 with Red '7' print, without Internal Supports",66,Plastic
1021Apr0020,"Modulex Tile 1 x 2 with Red '8' print, without Internal Supports",66,Plastic
1021Apr0021,"Modulex Tile 1 x 2 with Black '0' print, without Internal Supports",66,Plastic
1021Apr0022,"Modulex Tile 1 x 2 with Black '1' print, without Internal Supports",66,Plastic
1021Apr0023,"Modulex Tile 1 x 2 with Black '2' print, without Internal Supports",66,Plastic
1021Apr0024,"Modulex Tile 1 x 2 with Black '3' print, without Internal Supports",66,Plastic
1021Apr0025,"Modulex Tile 1 x 2 with Black '4' print, without Internal Supports",66,Plastic
1021Apr0026,"Modulex Tile 1 x 2 with Black '5' print, without Internal Supports",66,Plastic
1021Apr0027,"Modulex Tile 1 x 2 with Black '6/9' print, without Internal Supports",66,Plastic
1021Apr0028,"Modulex Tile 1 x 2 with Black '7' print, without Internal Supports",66,Plastic
1021Apr0029,"Modulex Tile 1 x 2 with Black '8' print, without Internal Supports",66,Plastic
1021Apr0030,"Modulex Tile 1 x 2 with Black '1' Half Size print, without Internal Supports",66,Plastic
1021Apr0031,"Modulex Tile 1 x 2 with Black '2' Half Size print, without Internal Supports",66,Plastic
1021Apr0032,"Modulex Tile 1 x 2 with Black '3' Half Size print, without Internal Supports",66,Plastic
1021Apr0033,"Modulex Tile 1 x 2 with Black '4' Half Size print, without Internal Supports",66,Plastic
1021Apr0034,"Modulex Tile 1 x 2 with Black '5' Half Size print, without Internal Supports",66,Plastic
1021Apr0035,"Modulex Tile 1 x 2 with Black '6/9' Half Size print, without Internal Supports",66,Plastic
1021Apr0036,"Modulex Tile 1 x 2 with Black '7' Half Size print, without Internal Supports",66,Plastic
1021Apr0037,"Modulex Tile 1 x 2 with Black '8' Half Size print, without Internal Supports",66,Plastic
